"Zone","Rack No.","Bin No.","Location Code","Carton No.","Lot No.","Item No.","Description","UOM","Barcode","Qty","Timestamp"
"A","R10","Bin 12","A-R10-Bin12","CTN-A-0015","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:57:12.673Z"
"A","R10","Bin 12","A-R10-Bin12","CTN-A-0016","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:57:37.758Z"
"A","R10","Bin 12","A-R10-Bin12","CTN-A-0017","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:58:10.468Z"
"A","R10","Bin 12","A-R10-Bin12","CTN-A-0018","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:58:37.632Z"
"A","R10","Bin 12","A-R10-Bin12","CTN-A-0019","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:59:10.531Z"
"A","R10","Bin 12","A-R10-Bin12","CTN-A-0020","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:59:38.781Z"
"A","R10","Bin 13","A-R10-Bin13","CTN-A-0021","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:06:48.015Z"
"A","R10","Bin 13","A-R10-Bin13","CTN-A-0022","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:00:39.658Z"
"A","R10","Bin 13","A-R10-Bin13","CTN-A-0023","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:01:10.575Z"
"A","R10","Bin 13","A-R10-Bin13","CTN-A-0024","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:01:40.194Z"
"A","R10","Bin 13","A-R10-Bin13","CTN-A-0025","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:02:09.021Z"
"A","R10","Bin 14","A-R10-Bin14","CTN-A-0010","LOT-A-0002","SOYABEAN AC DBL NA","QUILTED TEXTILE SOYABEAN DOUBLE","PCS","8907144027646","9","2026-09-21T05:31:55.895Z"
"A","R10","Bin 14","A-R10-Bin14","CTN-A-0011","LOT-A-0002","SOYABEAN AC DBL NA","QUILTED TEXTILE SOYABEAN DOUBLE","PCS","8907144027646","9","2026-09-21T05:32:37.000Z"
"A","R10","Bin 14","A-R10-Bin14","CTN-A-0012","LOT-A-0002","SOYABEAN AC DBL NA","QUILTED TEXTILE SOYABEAN DOUBLE","PCS","8907144027646","9","2026-09-21T05:34:23.787Z"
"A","R10","Bin 14","A-R10-Bin14","CTN-A-0014","LOT-A-0002","SOYABEAN AC DBL NA","QUILTED TEXTILE SOYABEAN DOUBLE","PCS","8907144027646","9","2026-09-21T05:35:39.216Z"
"A","R10","Bin 14","A-R10-Bin14","CTN-A-0020","LOT-A-0001","QLT SOFTELLE WDBL 04","SOFTELLE QUILT BEIGE IVORY","PCS","8907144387870","4","2026-09-22T05:26:44.584Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0002","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-22T05:34:12.376Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0011","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-22T05:34:24.984Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0012","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:31:54.585Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0013","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:32:24.503Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0014","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:32:56.447Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0015","LOT-A-0001","QLT SOFTELLE WDBL 04","SOFTELLE QUILT BEIGE IVORY","PCS","8907144387870","4","2026-09-22T05:34:49.288Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0021","LOT-A-0001","QLT SOFTELLE WDBL 04","SOFTELLE QUILT BEIGE IVORY","PCS","8907144387870","4","2026-09-22T05:27:24.264Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0023","LOT-A-0001","QLT SOFTELLE WDBL 04","SOFTELLE QUILT BEIGE IVORY","PCS","8907144387870","4","2026-09-22T05:28:24.449Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0024","LOT-A-0001","QLT SOFTELLE WDBL 04","SOFTELLE QUILT BEIGE IVORY","PCS","8907144387870","4","2026-09-22T05:29:18.644Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0016","LOT-A-0001","QLT SOFTELLE WDBL 05","SOFTELLE QUILT GREY LIGHT GREY","PCS","8907144412763","4","2026-09-22T05:30:14.482Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0017","LOT-A-0001","QLT SOFTELLE WDBL 05","SOFTELLE QUILT GREY LIGHT GREY","PCS","8907144412763","4","2026-09-22T05:31:11.648Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0018","LOT-A-0001","QLT SOFTELLE WDBL 05","SOFTELLE QUILT GREY LIGHT GREY","PCS","8907144412763","4","2026-09-22T05:32:30.041Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0019","LOT-A-0002","QLT SOFTELLE WDBL 05","SOFTELLE QUILT GREY LIGHT GREY","PCS","8907144412763","4","2026-09-22T05:33:03.851Z"
"A","R10","Bin 15","A-R10-Bin15","CTN-A-0022","LOT-A-0001","QLT SOFTELLE WDBL 05","SOFTELLE QUILT GREY LIGHT GREY","PCS","8907144412763","4","2026-09-22T05:33:38.704Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0001","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:19:25.943Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0003","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:20:18.904Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0004","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:20:43.439Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0005","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:21:06.913Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0006","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:21:33.656Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0007","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:21:58.869Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0008","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:22:25.631Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0009","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:23:04.523Z"
"A","R10","Bin 16","A-R10-Bin16","CTN-A-0010","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:23:31.566Z"
"A","R10","Bin 17","A-R10-Bin17","CTN-A-0032","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:05:46.230Z"
"A","R10","Bin 17","A-R10-Bin17","CTN-A-0015","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:33:28.039Z"
"A","R10","Bin 17","A-R10-Bin17","CTN-A-0016","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:33:55.124Z"
"A","R10","Bin 17","A-R10-Bin17","CTN-A-0017","LOT-A-0002","TENCEL AC DBL NA","QUILTED TEXTILE TENCEL DOUBLE NA","PCS","8907144027639","6","2026-09-18T05:34:21.446Z"
"A","R10","Bin 18","A-R10-Bin18","CTN-A-0026","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:02:37.123Z"
"A","R10","Bin 18","A-R10-Bin18","CTN-A-0027","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:03:01.566Z"
"A","R10","Bin 18","A-R10-Bin18","CTN-A-0028","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:03:47.979Z"
"A","R10","Bin 18","A-R10-Bin18","CTN-A-0029","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:04:18.188Z"
"A","R10","Bin 18","A-R10-Bin18","CTN-A-0030","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:04:46.876Z"
"A","R10","Bin 18","A-R10-Bin18","CTN-A-0031","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T12:05:14.972Z"
"A","R10","Bin 5","A-R10-Bin5","CTN-A-0013","LOT-A-0001","LAVENDER AC DBLN","QUILTED TEXTILE LAVENDER","PCS","8907144259580","6","2026-09-21T05:14:54.594Z"
"A","R10","Bin 5","A-R10-Bin5","CTN-A-0014","LOT-A-0001","LAVENDER AC DBLN","QUILTED TEXTILE LAVENDER","PCS","8907144259580","6","2026-09-21T05:15:47.891Z"
"A","R10","Bin 5","A-R10-Bin5","CTN-A-0015","LOT-A-0001","LAVENDER AC DBLN","QUILTED TEXTILE LAVENDER","PCS","8907144259580","6","2026-09-21T05:16:20.465Z"
"A","R10","Bin 5","A-R10-Bin5","CTN-A-0016","LOT-A-0001","LAVENDER AC DBLN","QUILTED TEXTILE LAVENDER","PCS","8907144259580","6","2026-09-21T05:16:52.048Z"
"A","R10","Bin 5","A-R10-Bin5","CTN-A-0017","LOT-A-0001","LAVENDER AC DBLN","QUILTED TEXTILE LAVENDER","PCS","8907144259580","6","2026-09-21T05:18:33.335Z"
"A","R10","Bin 5","A-R10-Bin5","CTN-A-0018","LOT-A-0001","LAVENDER AC DBLN","QUILTED TEXTILE LAVENDER","PCS","8907144259580","6","2026-09-21T05:19:04.450Z"
"A","R10","Bin 5","A-R10-Bin5","CTN-A-0019","LOT-A-0001","LAVENDER AC DBLN","QUILTED TEXTILE LAVENDER","PCS","8907144259580","6","2026-09-21T05:19:43.671Z"
"A","R10","Bin 6","A-R10-Bin6","CTN-A-0002","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:45:53.610Z"
"A","R10","Bin 6","A-R10-Bin6","CTN-A-0003","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:46:17.722Z"
"A","R10","Bin 6","A-R10-Bin6","CTN-A-0004","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:46:42.940Z"
"A","R10","Bin 6","A-R10-Bin6","CTN-A-0005","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:47:09.420Z"
"A","R10","Bin 6","A-R10-Bin6","CTN-A-0006","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:47:34.932Z"
"A","R10","Bin 6","A-R10-Bin6","CTN-A-0007","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:47:57.382Z"
"A","R10","Bin 7","A-R10-Bin7","CTN-A-0008","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:48:33.611Z"
"A","R10","Bin 7","A-R10-Bin7","CTN-A-0009","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:54:35.863Z"
"A","R10","Bin 7","A-R10-Bin7","CTN-A-0010","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:55:03.673Z"
"A","R10","Bin 7","A-R10-Bin7","CTN-A-0011","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:55:28.823Z"
"A","R10","Bin 7","A-R10-Bin7","CTN-A-0012","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:55:55.535Z"
"A","R10","Bin 7","A-R10-Bin7","CTN-A-0013","LOT-A-0002","ALOVERA DBL NA","QUILTED TEXTILE ALOEVERA","PCS","8907144027592","7","2026-09-15T11:56:23.475Z"
"A","R10","Bin 8","A-R10-Bin8","CTN-A-0001","LOT-A-0002","SOYABEAN AC SGL","QUILTED TEXTILE SOYABEAN SINGLE","PCS","8907144357644","13","2026-09-21T05:24:26.888Z"
"A","R10","Bin 8","A-R10-Bin8","CTN-A-0002","LOT-A-0002","SOYABEAN AC SGL NA","QUILTED TEXTILE SOYABEAN SINGLE","PCS","8907144027653","13","2026-09-21T05:25:08.248Z"
"A","R10","Bin 8","A-R10-Bin8","CTN-A-0003","LOT-A-0002","SOYABEAN AC SGL NA","QUILTED TEXTILE SOYABEAN SINGLE","PCS","8907144027653","13","2026-09-21T05:25:40.335Z"
"A","R10","Bin 8","A-R10-Bin8","CTN-A-0004","LOT-A-0002","SOYABEAN AC SGL NA","QUILTED TEXTILE SOYABEAN SINGLE","PCS","8907144027653","13","2026-09-21T05:26:13.415Z"
"A","R10","Bin 8","A-R10-Bin8","CTN-A-0005","LOT-A-0002","SOYABEAN AC SGL NA","QUILTED TEXTILE SOYABEAN SINGLE","PCS","8907144027653","13","2026-09-21T05:26:44.464Z"
"A","R10","Bin 9","A-R10-Bin9","CTN-A-0006","LOT-A-0002","QLT SOFTELLE WSGL 05","SOFTELLE QUILT GREY LIGHT GREY","PCS","8907144387924","8","2026-09-22T05:38:20.248Z"
"A","R10","Bin 9","A-R10-Bin9","CTN-A-0008","LOT-A-0002","QLT SOFTELLE WSGL 05","SOFTELLE QUILT GREY LIGHT GREY","PCS","8907144387924","8","2026-09-22T05:38:29.376Z"
"A","R10","Bin 9","A-R10-Bin9","CTN-A-0007","LOT-A-0002","QLT SOFTELLE WSGL 04","SOFTELLE QUILT BEIGE IVORY","PCS","8907144387917","8","2026-09-22T05:38:45.264Z"
"A","R10","Bin 9","A-R10-Bin9","CTN-A-0001","LOT-A-0002","QLT BMBJQ ACD OYS GY","Bamboo Quilt","PCS","8907144408155","1","2026-09-22T14:12:35.002Z"
"A","R10","Bin 9","A-R10-Bin9","CTN-A-0002","LOT-A-0002","QLT BMBJQ ACD OYS GY","Bamboo Quilt","PCS","8907144408155","7","2026-09-22T14:08:28.105Z"
"A","R10","Bin 9","A-R10-Bin9","CTN-A-0001","LOT-A-0002","QLT BMBJQ ACD SL SND","Bamboo Quilt","PCS","8907144408179","6","2026-09-22T14:13:21.941Z"
"A","R11","Bin 11","A-R11-Bin11","CTN-A-0001","LOT-A-0001","QLT MOONWR DBL HZLNT","QUILTED MOON WALKER HAZELNUT","PCS","8907144357309","6","2026-09-18T04:59:53.752Z"
"A","R11","Bin 11","A-R11-Bin11","CTN-A-0005","LOT-A-0001","QLT MOONWR DBL HZLNT","QUILTED MOON WALKER HAZELNUT","PCS","8907144357309","3","2026-09-18T05:01:11.411Z"
"A","R11","Bin 11","A-R11-Bin11","CTN-A-0002","LOT-A-0001","QLT MOONWR DBL WSKY","QUILTED MOON WALKER WINTER SKY","PCS","8907144357385","6","2026-09-18T05:03:09.392Z"
"A","R11","Bin 11","A-R11-Bin11","CTN-A-0003","LOT-A-0001","QLT MOONWR DBL WSMK","QUILTED MOON WALKER WOOD SMOKE","PCS","8907144357361","5","2026-09-18T05:04:04.325Z"
"A","R11","Bin 11","A-R11-Bin11","CTN-A-0004","LOT-A-0001","QLT MOONWR DBL SAND","QUILTED MOON WALKER SAND","PCS","8907144357330","6","2026-09-18T05:04:33.544Z"
"A","R11","Bin 12","A-R11-Bin12","CTN-A-0019","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:46:53.436Z"
"A","R11","Bin 12","A-R11-Bin12","CTN-A-0020","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:47:27.455Z"
"A","R11","Bin 12","A-R11-Bin12","CTN-A-0021","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:47:55.235Z"
"A","R11","Bin 12","A-R11-Bin12","CTN-A-0022","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:48:24.044Z"
"A","R11","Bin 12","A-R11-Bin12","CTN-A-0023","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:48:48.658Z"
"A","R11","Bin 13","A-R11-Bin13","CTN-A-0024","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:49:18.101Z"
"A","R11","Bin 13","A-R11-Bin13","CTN-A-0025","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:49:41.924Z"
"A","R11","Bin 13","A-R11-Bin13","CTN-A-0026","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:50:10.519Z"
"A","R11","Bin 13","A-R11-Bin13","CTN-A-0027","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:50:38.932Z"
"A","R11","Bin 13","A-R11-Bin13","CTN-A-0028","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:51:04.367Z"
"A","R11","Bin 14","A-R11-Bin14","CTN-A-0001","LOT-A-0001","QLT MOONWR SGL DVGY","QUILTED MOON WALKER DOVE GREY","PCS","8907144357408","8","2026-09-17T13:30:32.462Z"
"A","R11","Bin 14","A-R11-Bin14","CTN-A-0002","LOT-A-0001","QLT MOONWR SGL WSMK","QUILTED MOON WALKER WOOD SMOKE","PCS","8907144357477","7","2026-09-17T13:31:30.472Z"
"A","R11","Bin 14","A-R11-Bin14","CTN-A-0002","LOT-A-0001","QLT MOONWR SGL HZLNT","QUILTED MOON WALKER HAZELNUT","PCS","8907144357415","2","2026-09-17T13:32:19.349Z"
"A","R11","Bin 14","A-R11-Bin14","CTN-A-0003","LOT-A-0001","QLT MOONWR SGL WSMK","QUILTED MOON WALKER WOOD SMOKE","PCS","8907144357477","8","2026-09-18T04:58:45.371Z"
"A","R11","Bin 14","A-R11-Bin14","CTN-A-0011","LOT-A-0001","QLT MOONWR SGL HZLNT","QUILTED MOON WALKER HAZELNUT","PCS","8907144357415","1","2026-09-22T11:34:55.771Z"
"A","R11","Bin 14","A-R11-Bin14","CTN-A-0011","LOT-A-0001","QLT MOONWR SGL LTPK","QUILTED MOON WALKER LIGHT PINK","PCS","8907144357446","2","2026-09-22T11:36:19.520Z"
"A","R11","Bin 14","A-R11-Bin14","CTN-A-0011","LOT-A-0001","QLT MOONWR SGL DKGY","QUILTED MOON WALKER DARK GREY","PCS","8907144357392","1","2026-09-22T11:43:39.232Z"
"A","R11","Bin 15","A-R11-Bin15","CTN-A-0123","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:33:41.743Z"
"A","R11","Bin 15","A-R11-Bin15","CTN-A-0124","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:34:09.451Z"
"A","R11","Bin 15","A-R11-Bin15","CTN-A-0125","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:35:31.594Z"
"A","R11","Bin 15","A-R11-Bin15","CTN-A-0126","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:37:07.649Z"
"A","R11","Bin 15","A-R11-Bin15","CTN-A-0127","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:37:32.566Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0108","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:21:18.531Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0109","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:21:49.304Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0110","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:22:11.611Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0112","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:22:41.797Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0111","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:24:03.309Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0113","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:24:31.604Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0114","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:25:18.327Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0115","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:25:42.561Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0116","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:26:06.265Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0117","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:26:34.653Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0118","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:27:18.543Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0119","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:27:56.419Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0120","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:28:20.765Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0121","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:32:38.990Z"
"A","R11","Bin 16","A-R11-Bin16","CTN-A-0122","LOT-A-0002","PILLOW DOCTOR","Cotton Pillow Doctor","PCS","8907144274507","12","2026-09-07T06:33:09.232Z"
"A","R11","Bin 18","A-R11-Bin18","CTN-A-0029","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:51:28.349Z"
"A","R11","Bin 18","A-R11-Bin18","CTN-A-0030","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:51:53.449Z"
"A","R11","Bin 18","A-R11-Bin18","CTN-A-0031","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:52:20.047Z"
"A","R11","Bin 18","A-R11-Bin18","CTN-A-0032","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:52:54.038Z"
"A","R11","Bin 18","A-R11-Bin18","CTN-A-0033","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:53:23.054Z"
"A","R11","Bin 18","A-R11-Bin18","CTN-A-0034","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:53:50.015Z"
"A","R11","Bin 5","A-R11-Bin5","CTN-A-0035","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:54:14.278Z"
"A","R11","Bin 5","A-R11-Bin5","CTN-A-0036","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:54:57.316Z"
"A","R11","Bin 5","A-R11-Bin5","CTN-A-0011","LOT-A-0001","QLT MOONWR DBL WSKY","QUILTED MOON WALKER WINTER SKY","PCS","8907144357385","6","2026-09-18T05:08:07.344Z"
"A","R11","Bin 7","A-R11-Bin7","CTN-A-0015","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:43:42.533Z"
"A","R11","Bin 7","A-R11-Bin7","CTN-A-0016","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:44:40.676Z"
"A","R11","Bin 7","A-R11-Bin7","CTN-A-0017","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:45:13.490Z"
"A","R11","Bin 7","A-R11-Bin7","CTN-A-0018","LOT-A-0002","PILLOW DOCTOR PRSD","Cotton Pillow Doctor President","PCS","8907144025819","12","2026-09-12T13:45:45.267Z"
"A","R11","Bin 8","A-R11-Bin8","CTN-A-0006","LOT-A-0001","QLT MOONWR DBL HZLNT","QUILTED MOON WALKER HAZELNUT","PCS","8907144357309","6","2026-09-18T05:04:59.212Z"
